Constructing Redis connection URL from environment variables (Protocol: redis).
Connecting to: redis://<username>:<password>@10.41.94.3:6379/0
[DataManager] Data source preference set to: redis
DataManager initialized with Redis client (connecting).
Attempting to connect to Redis...
Redis client is ready (from db.ts promise).
Redis client is ready.
ok: openai-t3-0738a41a -> gpt-image-1-mini
ok: openai-t3-0738a41a -> gpt-image-1.5
ok: openai-t3-0738a41a -> chatgpt-image-latest
ok: openai-t3-0738a41a -> dall-e-3
ok: openai-t3-0738a41a -> dall-e-2
ok: openai-t3-0738a41a -> sora-2
ok: openai-t3-0738a41a -> sora-2-pro
ok: openai-t3-09f2dd76 -> gpt-image-1
ok: openai-t3-09f2dd76 -> gpt-image-1-mini
ok: openai-t3-09f2dd76 -> gpt-image-1.5
ok: openai-t3-09f2dd76 -> chatgpt-image-latest
ok: openai-t3-09f2dd76 -> dall-e-3
ok: openai-t3-09f2dd76 -> dall-e-2
ok: openai-t3-09f2dd76 -> sora-2
ok: openai-t3-09f2dd76 -> sora-2-pro
ok: openai-t3-0d6953ee -> gpt-image-1
ok: openai-t3-0d6953ee -> gpt-image-1-mini
ok: openai-t3-0d6953ee -> gpt-image-1.5
ok: openai-t3-0d6953ee -> chatgpt-image-latest
ok: openai-t3-0d6953ee -> dall-e-3
ok: openai-t3-0d6953ee -> dall-e-2
ok: openai-t3-0d6953ee -> sora-2
ok: openai-t3-0d6953ee -> sora-2-pro
ok: openai-t3-15acc665 -> gpt-image-1
ok: openai-t3-15acc665 -> gpt-image-1-mini
ok: openai-t3-15acc665 -> gpt-image-1.5
ok: openai-t3-15acc665 -> chatgpt-image-latest
ok: openai-t3-15acc665 -> dall-e-3
ok: openai-t3-15acc665 -> dall-e-2
ok: openai-t3-15acc665 -> sora-2
ok: openai-t3-15acc665 -> sora-2-pro
ok: openai-t3-19f6bde0 -> gpt-image-1
ok: openai-t3-19f6bde0 -> gpt-image-1-mini
ok: openai-t3-19f6bde0 -> gpt-image-1.5
ok: openai-t3-19f6bde0 -> chatgpt-image-latest
ok: openai-t3-19f6bde0 -> dall-e-3
ok: openai-t3-19f6bde0 -> dall-e-2
ok: openai-t3-19f6bde0 -> sora-2
ok: openai-t3-19f6bde0 -> sora-2-pro
ok: openai-t3-1c4cb07e -> gpt-image-1
ok: openai-t3-1c4cb07e -> gpt-image-1-mini
ok: openai-t3-1c4cb07e -> gpt-image-1.5
ok: openai-t3-1c4cb07e -> chatgpt-image-latest
ok: openai-t3-1c4cb07e -> dall-e-3
ok: openai-t3-1c4cb07e -> dall-e-2
ok: openai-t3-1c4cb07e -> sora-2
ok: openai-t3-1c4cb07e -> sora-2-pro
ok: openai-t3-3e48b571 -> gpt-image-1
ok: openai-t3-3e48b571 -> gpt-image-1-mini
ok: openai-t3-3e48b571 -> gpt-image-1.5
ok: openai-t3-3e48b571 -> chatgpt-image-latest
ok: openai-t3-3e48b571 -> dall-e-3
ok: openai-t3-3e48b571 -> dall-e-2
ok: openai-t3-3e48b571 -> sora-2
ok: openai-t3-3e48b571 -> sora-2-pro
ok: openai-t3-4639306a -> gpt-image-1
ok: openai-t3-4639306a -> gpt-image-1-mini
ok: openai-t3-4639306a -> gpt-image-1.5
ok: openai-t3-4639306a -> chatgpt-image-latest
ok: openai-t3-4639306a -> dall-e-3
ok: openai-t3-4639306a -> dall-e-2
ok: openai-t3-4639306a -> sora-2
ok: openai-t3-4639306a -> sora-2-pro
ok: openai-t3-4d89c2bb -> gpt-image-1
ok: openai-t3-4d89c2bb -> gpt-image-1-mini
ok: openai-t3-4d89c2bb -> gpt-image-1.5
ok: openai-t3-4d89c2bb -> chatgpt-image-latest
ok: openai-t3-4d89c2bb -> dall-e-3
ok: openai-t3-4d89c2bb -> dall-e-2
ok: openai-t3-4d89c2bb -> sora-2
ok: openai-t3-4d89c2bb -> sora-2-pro
ok: openai-t3-4f140bcd -> gpt-image-1
ok: openai-t3-4f140bcd -> gpt-image-1-mini
ok: openai-t3-4f140bcd -> gpt-image-1.5
ok: openai-t3-4f140bcd -> chatgpt-image-latest
ok: openai-t3-4f140bcd -> dall-e-3
ok: openai-t3-4f140bcd -> dall-e-2
ok: openai-t3-4f140bcd -> sora-2
ok: openai-t3-4f140bcd -> sora-2-pro
ok: openai-t3-6cbfb78d -> gpt-image-1
ok: openai-t3-6cbfb78d -> gpt-image-1-mini
ok: openai-t3-6cbfb78d -> gpt-image-1.5
ok: openai-t3-6cbfb78d -> chatgpt-image-latest
ok: openai-t3-6cbfb78d -> dall-e-3
ok: openai-t3-6cbfb78d -> dall-e-2
ok: openai-t3-6cbfb78d -> sora-2
ok: openai-t3-6cbfb78d -> sora-2-pro
ok: openai-t3-812084e3 -> gpt-image-1
ok: openai-t3-812084e3 -> gpt-image-1-mini
ok: openai-t3-812084e3 -> gpt-image-1.5
ok: openai-t3-812084e3 -> chatgpt-image-latest
ok: openai-t3-812084e3 -> dall-e-3
ok: openai-t3-812084e3 -> dall-e-2
ok: openai-t3-812084e3 -> sora-2
ok: openai-t3-812084e3 -> sora-2-pro
ok: openai-t3-8bb39444 -> gpt-image-1
ok: openai-t3-8bb39444 -> gpt-image-1-mini
ok: openai-t3-8bb39444 -> gpt-image-1.5
ok: openai-t3-8bb39444 -> chatgpt-image-latest
ok: openai-t3-8bb39444 -> dall-e-3
ok: openai-t3-8bb39444 -> dall-e-2
ok: openai-t3-8bb39444 -> sora-2
ok: openai-t3-8bb39444 -> sora-2-pro
ok: openai-t3-8d92b1bd -> gpt-image-1
ok: openai-t3-8d92b1bd -> gpt-image-1-mini
ok: openai-t3-8d92b1bd -> gpt-image-1.5
ok: openai-t3-8d92b1bd -> chatgpt-image-latest
ok: openai-t3-8d92b1bd -> dall-e-3
ok: openai-t3-8d92b1bd -> dall-e-2
ok: openai-t3-8d92b1bd -> sora-2
ok: openai-t3-8d92b1bd -> sora-2-pro
ok: openai-t3-8eea0e47 -> gpt-image-1
ok: openai-t3-8eea0e47 -> gpt-image-1-mini
ok: openai-t3-8eea0e47 -> gpt-image-1.5
ok: openai-t3-8eea0e47 -> chatgpt-image-latest
ok: openai-t3-8eea0e47 -> dall-e-3
ok: openai-t3-8eea0e47 -> dall-e-2
ok: openai-t3-8eea0e47 -> sora-2
ok: openai-t3-8eea0e47 -> sora-2-pro
ok: openai-t3-91614141 -> gpt-image-1
ok: openai-t3-91614141 -> gpt-image-1-mini
ok: openai-t3-91614141 -> gpt-image-1.5
ok: openai-t3-91614141 -> chatgpt-image-latest
ok: openai-t3-91614141 -> dall-e-3
ok: openai-t3-91614141 -> dall-e-2
ok: openai-t3-91614141 -> sora-2
ok: openai-t3-91614141 -> sora-2-pro
ok: openai-t3-99757ca2 -> gpt-image-1
ok: openai-t3-99757ca2 -> gpt-image-1-mini
ok: openai-t3-99757ca2 -> gpt-image-1.5
ok: openai-t3-99757ca2 -> chatgpt-image-latest
ok: openai-t3-99757ca2 -> dall-e-3
ok: openai-t3-99757ca2 -> dall-e-2
ok: openai-t3-99757ca2 -> sora-2
ok: openai-t3-99757ca2 -> sora-2-pro
ok: openai-t3-a95ba9e33b67 -> gpt-image-1
ok: openai-t3-a95ba9e33b67 -> gpt-image-1-mini
ok: openai-t3-a95ba9e33b67 -> gpt-image-1.5
ok: openai-t3-a95ba9e33b67 -> chatgpt-image-latest
ok: openai-t3-a95ba9e33b67 -> dall-e-3
ok: openai-t3-a95ba9e33b67 -> dall-e-2
ok: openai-t3-a95ba9e33b67 -> sora-2
ok: openai-t3-a95ba9e33b67 -> sora-2-pro
ok: openai-t3-ac45f409 -> gpt-image-1
ok: openai-t3-ac45f409 -> gpt-image-1-mini
ok: openai-t3-ac45f409 -> gpt-image-1.5
ok: openai-t3-ac45f409 -> chatgpt-image-latest
ok: openai-t3-ac45f409 -> dall-e-3
ok: openai-t3-ac45f409 -> dall-e-2
ok: openai-t3-ac45f409 -> sora-2
ok: openai-t3-ac45f409 -> sora-2-pro
ok: openai-t3-b644ed2e -> gpt-image-1
ok: openai-t3-b644ed2e -> gpt-image-1-mini
ok: openai-t3-b644ed2e -> gpt-image-1.5
ok: openai-t3-b644ed2e -> chatgpt-image-latest
ok: openai-t3-b644ed2e -> dall-e-3
ok: openai-t3-b644ed2e -> dall-e-2
ok: openai-t3-b644ed2e -> sora-2
ok: openai-t3-b644ed2e -> sora-2-pro
ok: openai-t3-b793db8c -> gpt-image-1
ok: openai-t3-b793db8c -> gpt-image-1-mini
ok: openai-t3-b793db8c -> gpt-image-1.5
ok: openai-t3-b793db8c -> chatgpt-image-latest
ok: openai-t3-b793db8c -> dall-e-3
ok: openai-t3-b793db8c -> dall-e-2
ok: openai-t3-b793db8c -> sora-2
ok: openai-t3-b793db8c -> sora-2-pro
ok: openai-t3-bc29d85e -> gpt-image-1
ok: openai-t3-bc29d85e -> gpt-image-1-mini
ok: openai-t3-bc29d85e -> gpt-image-1.5
ok: openai-t3-bc29d85e -> chatgpt-image-latest
ok: openai-t3-bc29d85e -> dall-e-3
ok: openai-t3-bc29d85e -> dall-e-2
ok: openai-t3-bc29d85e -> sora-2
ok: openai-t3-bc29d85e -> sora-2-pro
ok: openai-t3-be94cc9d -> gpt-image-1
ok: openai-t3-be94cc9d -> gpt-image-1-mini
ok: openai-t3-be94cc9d -> gpt-image-1.5
ok: openai-t3-be94cc9d -> chatgpt-image-latest
ok: openai-t3-be94cc9d -> dall-e-3
ok: openai-t3-be94cc9d -> dall-e-2
ok: openai-t3-be94cc9d -> sora-2
ok: openai-t3-be94cc9d -> sora-2-pro
ok: openai-t3-c3b75d36 -> gpt-image-1
ok: openai-t3-c3b75d36 -> gpt-image-1-mini
ok: openai-t3-c3b75d36 -> gpt-image-1.5
ok: openai-t3-c3b75d36 -> chatgpt-image-latest
ok: openai-t3-c3b75d36 -> dall-e-3
ok: openai-t3-c3b75d36 -> dall-e-2
ok: openai-t3-c3b75d36 -> sora-2
ok: openai-t3-c3b75d36 -> sora-2-pro
ok: openai-t3-d1403403 -> gpt-image-1
ok: openai-t3-d1403403 -> gpt-image-1-mini
ok: openai-t3-d1403403 -> gpt-image-1.5
ok: openai-t3-d1403403 -> chatgpt-image-latest
ok: openai-t3-d1403403 -> dall-e-3
ok: openai-t3-d1403403 -> dall-e-2
ok: openai-t3-d1403403 -> sora-2
ok: openai-t3-d1403403 -> sora-2-pro
ok: openai-t3-e684bf73 -> gpt-image-1
ok: openai-t3-e684bf73 -> gpt-image-1-mini
ok: openai-t3-e684bf73 -> gpt-image-1.5
ok: openai-t3-e684bf73 -> chatgpt-image-latest
ok: openai-t3-e684bf73 -> dall-e-3
ok: openai-t3-e684bf73 -> dall-e-2
ok: openai-t3-e684bf73 -> sora-2
ok: openai-t3-e684bf73 -> sora-2-pro
ok: openai-t3-f3013c5f -> gpt-image-1
ok: openai-t3-f3013c5f -> gpt-image-1-mini
ok: openai-t3-f3013c5f -> gpt-image-1.5
ok: openai-t3-f3013c5f -> chatgpt-image-latest
ok: openai-t3-f3013c5f -> dall-e-3
ok: openai-t3-f3013c5f -> dall-e-2
ok: openai-t3-f3013c5f -> sora-2
ok: openai-t3-f3013c5f -> sora-2-pro
ok: openai-t4-010 -> gpt-image-1
ok: openai-t4-010 -> gpt-image-1-mini
ok: openai-t4-010 -> gpt-image-1.5
ok: openai-t4-010 -> chatgpt-image-latest
ok: openai-t4-010 -> dall-e-3
ok: openai-t4-010 -> dall-e-2
ok: openai-t4-010 -> sora-2
ok: openai-t4-010 -> sora-2-pro
removed: openai-t4-021 -> gpt-image-1 (not listed in /v1/models)
removed: openai-t4-021 -> gpt-image-1-mini (not listed in /v1/models)
removed: openai-t4-021 -> gpt-image-1.5 (not listed in /v1/models)
removed: openai-t4-021 -> chatgpt-image-latest (not listed in /v1/models)
removed: openai-t4-021 -> dall-e-3 (not listed in /v1/models)
ok: openai-t4-021 -> dall-e-2
removed: openai-t4-021 -> sora-2 (not listed in /v1/models)
removed: openai-t4-021 -> sora-2-pro (not listed in /v1/models)
ok: openai-t4-2176f739 -> gpt-image-1
ok: openai-t4-2176f739 -> gpt-image-1-mini
ok: openai-t4-2176f739 -> gpt-image-1.5
ok: openai-t4-2176f739 -> chatgpt-image-latest
ok: openai-t4-2176f739 -> dall-e-3
ok: openai-t4-2176f739 -> dall-e-2
ok: openai-t4-2176f739 -> sora-2
ok: openai-t4-2176f739 -> sora-2-pro
ok: openai-t4-3bb6d9cd -> gpt-image-1
ok: openai-t4-3bb6d9cd -> gpt-image-1-mini
ok: openai-t4-3bb6d9cd -> gpt-image-1.5
ok: openai-t4-3bb6d9cd -> chatgpt-image-latest
ok: openai-t4-3bb6d9cd -> dall-e-3
ok: openai-t4-3bb6d9cd -> dall-e-2
ok: openai-t4-3bb6d9cd -> sora-2
ok: openai-t4-3bb6d9cd -> sora-2-pro
ok: openai-t4-3c6bad1d -> gpt-image-1
ok: openai-t4-3c6bad1d -> gpt-image-1-mini
ok: openai-t4-3c6bad1d -> gpt-image-1.5
ok: openai-t4-3c6bad1d -> chatgpt-image-latest
ok: openai-t4-3c6bad1d -> dall-e-3
ok: openai-t4-3c6bad1d -> dall-e-2
ok: openai-t4-3c6bad1d -> sora-2
ok: openai-t4-3c6bad1d -> sora-2-pro
ok: openai-t4-3f62ec9ede30 -> gpt-image-1
ok: openai-t4-3f62ec9ede30 -> gpt-image-1-mini
ok: openai-t4-3f62ec9ede30 -> gpt-image-1.5
ok: openai-t4-3f62ec9ede30 -> chatgpt-image-latest
ok: openai-t4-3f62ec9ede30 -> dall-e-3
ok: openai-t4-3f62ec9ede30 -> dall-e-2
ok: openai-t4-3f62ec9ede30 -> sora-2
ok: openai-t4-3f62ec9ede30 -> sora-2-pro
ok: openai-t4-41bf1639 -> gpt-image-1
ok: openai-t4-41bf1639 -> gpt-image-1-mini
ok: openai-t4-41bf1639 -> gpt-image-1.5
ok: openai-t4-41bf1639 -> chatgpt-image-latest
ok: openai-t4-41bf1639 -> dall-e-3
ok: openai-t4-41bf1639 -> dall-e-2
ok: openai-t4-41bf1639 -> sora-2
ok: openai-t4-41bf1639 -> sora-2-pro
ok: openai-t4-73906692 -> gpt-image-1
ok: openai-t4-73906692 -> gpt-image-1-mini
ok: openai-t4-73906692 -> gpt-image-1.5
ok: openai-t4-73906692 -> chatgpt-image-latest
ok: openai-t4-73906692 -> dall-e-3
ok: openai-t4-73906692 -> dall-e-2
ok: openai-t4-73906692 -> sora-2
ok: openai-t4-73906692 -> sora-2-pro
ok: openai-t4-8d3d9df7 -> gpt-image-1
ok: openai-t4-8d3d9df7 -> gpt-image-1-mini
ok: openai-t4-8d3d9df7 -> gpt-image-1.5
ok: openai-t4-8d3d9df7 -> chatgpt-image-latest
ok: openai-t4-8d3d9df7 -> dall-e-3
ok: openai-t4-8d3d9df7 -> dall-e-2
ok: openai-t4-8d3d9df7 -> sora-2
ok: openai-t4-8d3d9df7 -> sora-2-pro
ok: openai-t4-93dcea31 -> gpt-image-1
ok: openai-t4-93dcea31 -> gpt-image-1-mini
ok: openai-t4-93dcea31 -> gpt-image-1.5
ok: openai-t4-93dcea31 -> chatgpt-image-latest
ok: openai-t4-93dcea31 -> dall-e-3
ok: openai-t4-93dcea31 -> dall-e-2
ok: openai-t4-93dcea31 -> sora-2
ok: openai-t4-93dcea31 -> sora-2-pro
ok: openai-t4-967f414c -> gpt-image-1
ok: openai-t4-967f414c -> gpt-image-1-mini
ok: openai-t4-967f414c -> gpt-image-1.5
ok: openai-t4-967f414c -> chatgpt-image-latest
ok: openai-t4-967f414c -> dall-e-3
ok: openai-t4-967f414c -> dall-e-2
ok: openai-t4-967f414c -> sora-2
ok: openai-t4-967f414c -> sora-2-pro
removed: openai-t4-a52ab3ed -> gpt-image-1 (not listed in /v1/models)
removed: openai-t4-a52ab3ed -> gpt-image-1-mini (not listed in /v1/models)
removed: openai-t4-a52ab3ed -> gpt-image-1.5 (not listed in /v1/models)
removed: openai-t4-a52ab3ed -> chatgpt-image-latest (not listed in /v1/models)
removed: openai-t4-a52ab3ed -> dall-e-3 (not listed in /v1/models)
ok: openai-t4-a52ab3ed -> dall-e-2
removed: openai-t4-a52ab3ed -> sora-2 (not listed in /v1/models)
removed: openai-t4-a52ab3ed -> sora-2-pro (not listed in /v1/models)
ok: openai-t4-aabd2761 -> gpt-image-1
ok: openai-t4-aabd2761 -> gpt-image-1-mini
ok: openai-t4-aabd2761 -> gpt-image-1.5
ok: openai-t4-aabd2761 -> chatgpt-image-latest
ok: openai-t4-aabd2761 -> dall-e-3
ok: openai-t4-aabd2761 -> dall-e-2
ok: openai-t4-aabd2761 -> sora-2
ok: openai-t4-aabd2761 -> sora-2-pro
ok: openai-t4-b5ed2b8e -> gpt-image-1
ok: openai-t4-b5ed2b8e -> gpt-image-1-mini
ok: openai-t4-b5ed2b8e -> gpt-image-1.5
ok: openai-t4-b5ed2b8e -> chatgpt-image-latest
ok: openai-t4-b5ed2b8e -> dall-e-3
ok: openai-t4-b5ed2b8e -> dall-e-2
ok: openai-t4-b5ed2b8e -> sora-2
ok: openai-t4-b5ed2b8e -> sora-2-pro
ok: openai-t4-be4e2c13 -> gpt-image-1
ok: openai-t4-be4e2c13 -> gpt-image-1-mini
ok: openai-t4-be4e2c13 -> gpt-image-1.5
ok: openai-t4-be4e2c13 -> chatgpt-image-latest
ok: openai-t4-be4e2c13 -> dall-e-3
ok: openai-t4-be4e2c13 -> dall-e-2
ok: openai-t4-be4e2c13 -> sora-2
ok: openai-t4-be4e2c13 -> sora-2-pro
ok: openai-t4-d43e53e7 -> gpt-image-1
ok: openai-t4-d43e53e7 -> gpt-image-1-mini
ok: openai-t4-d43e53e7 -> gpt-image-1.5
ok: openai-t4-d43e53e7 -> chatgpt-image-latest
ok: openai-t4-d43e53e7 -> dall-e-3
ok: openai-t4-d43e53e7 -> dall-e-2
ok: openai-t4-d43e53e7 -> sora-2
ok: openai-t4-d43e53e7 -> sora-2-pro
ok: openai-t4-d6b00f5c -> gpt-image-1
ok: openai-t4-d6b00f5c -> gpt-image-1-mini
ok: openai-t4-d6b00f5c -> gpt-image-1.5
ok: openai-t4-d6b00f5c -> chatgpt-image-latest
ok: openai-t4-d6b00f5c -> dall-e-3
ok: openai-t4-d6b00f5c -> dall-e-2
ok: openai-t4-d6b00f5c -> sora-2
ok: openai-t4-d6b00f5c -> sora-2-pro
ok: openai-t4-d9d13fda -> gpt-image-1
ok: openai-t4-d9d13fda -> gpt-image-1-mini
ok: openai-t4-d9d13fda -> gpt-image-1.5
ok: openai-t4-d9d13fda -> chatgpt-image-latest
ok: openai-t4-d9d13fda -> dall-e-3
ok: openai-t4-d9d13fda -> dall-e-2
ok: openai-t4-d9d13fda -> sora-2
ok: openai-t4-d9d13fda -> sora-2-pro
ok: openai-t4-ebd8f509 -> gpt-image-1
ok: openai-t4-ebd8f509 -> gpt-image-1-mini
ok: openai-t4-ebd8f509 -> gpt-image-1.5
ok: openai-t4-ebd8f509 -> chatgpt-image-latest
ok: openai-t4-ebd8f509 -> dall-e-3
ok: openai-t4-ebd8f509 -> dall-e-2
ok: openai-t4-ebd8f509 -> sora-2
ok: openai-t4-ebd8f509 -> sora-2-pro
ok: openai-t5-018 -> gpt-image-1
ok: openai-t5-018 -> gpt-image-1-mini
ok: openai-t5-018 -> gpt-image-1.5
ok: openai-t5-018 -> chatgpt-image-latest
ok: openai-t5-018 -> dall-e-3
ok: openai-t5-018 -> dall-e-2
ok: openai-t5-018 -> sora-2
ok: openai-t5-018 -> sora-2-pro
ok: openai-t5-026 -> gpt-image-1
ok: openai-t5-026 -> gpt-image-1-mini
ok: openai-t5-026 -> gpt-image-1.5
ok: openai-t5-026 -> chatgpt-image-latest
ok: openai-t5-026 -> dall-e-3
ok: openai-t5-026 -> dall-e-2
ok: openai-t5-026 -> sora-2
ok: openai-t5-026 -> sora-2-pro
ok: openai-t5-030 -> gpt-image-1
ok: openai-t5-030 -> gpt-image-1-mini
ok: openai-t5-030 -> gpt-image-1.5
ok: openai-t5-030 -> chatgpt-image-latest
ok: openai-t5-030 -> dall-e-3
ok: openai-t5-030 -> dall-e-2
ok: openai-t5-030 -> sora-2
ok: openai-t5-030 -> sora-2-pro
ok: openai-t5-07f37ae2 -> gpt-image-1
ok: openai-t5-07f37ae2 -> gpt-image-1-mini
ok: openai-t5-07f37ae2 -> gpt-image-1.5
ok: openai-t5-07f37ae2 -> chatgpt-image-latest
ok: openai-t5-07f37ae2 -> dall-e-3
ok: openai-t5-07f37ae2 -> dall-e-2
ok: openai-t5-07f37ae2 -> sora-2
ok: openai-t5-07f37ae2 -> sora-2-pro
ok: openai-t5-0a3d1f25 -> gpt-image-1
ok: openai-t5-0a3d1f25 -> gpt-image-1-mini
ok: openai-t5-0a3d1f25 -> gpt-image-1.5
ok: openai-t5-0a3d1f25 -> chatgpt-image-latest
ok: openai-t5-0a3d1f25 -> dall-e-3
ok: openai-t5-0a3d1f25 -> dall-e-2
ok: openai-t5-0a3d1f25 -> sora-2
ok: openai-t5-0a3d1f25 -> sora-2-pro
ok: openai-t5-18fd35e5 -> gpt-image-1
ok: openai-t5-18fd35e5 -> gpt-image-1-mini
ok: openai-t5-18fd35e5 -> gpt-image-1.5
ok: openai-t5-18fd35e5 -> chatgpt-image-latest
ok: openai-t5-18fd35e5 -> dall-e-3
ok: openai-t5-18fd35e5 -> dall-e-2
ok: openai-t5-18fd35e5 -> sora-2
ok: openai-t5-18fd35e5 -> sora-2-pro
ok: openai-t5-29bf7cbb -> gpt-image-1
ok: openai-t5-29bf7cbb -> gpt-image-1-mini
ok: openai-t5-29bf7cbb -> gpt-image-1.5
ok: openai-t5-29bf7cbb -> chatgpt-image-latest
ok: openai-t5-29bf7cbb -> dall-e-3
ok: openai-t5-29bf7cbb -> dall-e-2
ok: openai-t5-29bf7cbb -> sora-2
ok: openai-t5-29bf7cbb -> sora-2-pro
ok: openai-t5-344e8b8c -> gpt-image-1
ok: openai-t5-344e8b8c -> gpt-image-1-mini
ok: openai-t5-344e8b8c -> gpt-image-1.5
ok: openai-t5-344e8b8c -> chatgpt-image-latest
ok: openai-t5-344e8b8c -> dall-e-3
ok: openai-t5-344e8b8c -> dall-e-2
ok: openai-t5-344e8b8c -> sora-2
ok: openai-t5-344e8b8c -> sora-2-pro
ok: openai-t5-3ed86bea -> gpt-image-1
ok: openai-t5-3ed86bea -> gpt-image-1-mini
ok: openai-t5-3ed86bea -> gpt-image-1.5
ok: openai-t5-3ed86bea -> chatgpt-image-latest
ok: openai-t5-3ed86bea -> dall-e-3
ok: openai-t5-3ed86bea -> dall-e-2
ok: openai-t5-3ed86bea -> sora-2
ok: openai-t5-3ed86bea -> sora-2-pro
ok: openai-t5-40388ebf -> gpt-image-1
ok: openai-t5-40388ebf -> gpt-image-1-mini
ok: openai-t5-40388ebf -> gpt-image-1.5
ok: openai-t5-40388ebf -> chatgpt-image-latest
ok: openai-t5-40388ebf -> dall-e-3
ok: openai-t5-40388ebf -> dall-e-2
ok: openai-t5-40388ebf -> sora-2
ok: openai-t5-40388ebf -> sora-2-pro
ok: openai-t5-483c3814 -> gpt-image-1
ok: openai-t5-483c3814 -> gpt-image-1-mini
ok: openai-t5-483c3814 -> gpt-image-1.5
ok: openai-t5-483c3814 -> chatgpt-image-latest
ok: openai-t5-483c3814 -> dall-e-3
ok: openai-t5-483c3814 -> dall-e-2
ok: openai-t5-483c3814 -> sora-2
ok: openai-t5-483c3814 -> sora-2-pro
ok: openai-t5-48d95563 -> gpt-image-1
ok: openai-t5-48d95563 -> gpt-image-1-mini
ok: openai-t5-48d95563 -> gpt-image-1.5
ok: openai-t5-48d95563 -> chatgpt-image-latest
ok: openai-t5-48d95563 -> dall-e-3
ok: openai-t5-48d95563 -> dall-e-2
ok: openai-t5-48d95563 -> sora-2
ok: openai-t5-48d95563 -> sora-2-pro
ok: openai-t5-546218ff -> gpt-image-1
ok: openai-t5-546218ff -> gpt-image-1-mini
ok: openai-t5-546218ff -> gpt-image-1.5
ok: openai-t5-546218ff -> chatgpt-image-latest
ok: openai-t5-546218ff -> dall-e-3
ok: openai-t5-546218ff -> dall-e-2
ok: openai-t5-546218ff -> sora-2
ok: openai-t5-546218ff -> sora-2-pro
ok: openai-t5-568a1af1 -> gpt-image-1
ok: openai-t5-568a1af1 -> gpt-image-1-mini
ok: openai-t5-568a1af1 -> gpt-image-1.5
ok: openai-t5-568a1af1 -> chatgpt-image-latest
ok: openai-t5-568a1af1 -> dall-e-3
ok: openai-t5-568a1af1 -> dall-e-2
ok: openai-t5-568a1af1 -> sora-2
ok: openai-t5-568a1af1 -> sora-2-pro
ok: openai-t5-5b4460d2 -> gpt-image-1
ok: openai-t5-5b4460d2 -> gpt-image-1-mini
ok: openai-t5-5b4460d2 -> gpt-image-1.5
ok: openai-t5-5b4460d2 -> chatgpt-image-latest
ok: openai-t5-5b4460d2 -> dall-e-3
ok: openai-t5-5b4460d2 -> dall-e-2
ok: openai-t5-5b4460d2 -> sora-2
ok: openai-t5-5b4460d2 -> sora-2-pro
ok: openai-t5-7e2253c2f8e3 -> gpt-image-1
ok: openai-t5-7e2253c2f8e3 -> gpt-image-1-mini
ok: openai-t5-7e2253c2f8e3 -> gpt-image-1.5
ok: openai-t5-7e2253c2f8e3 -> chatgpt-image-latest
ok: openai-t5-7e2253c2f8e3 -> dall-e-3
ok: openai-t5-7e2253c2f8e3 -> dall-e-2
ok: openai-t5-7e2253c2f8e3 -> sora-2
ok: openai-t5-7e2253c2f8e3 -> sora-2-pro
ok: openai-t5-83f9c3e2 -> gpt-image-1
ok: openai-t5-83f9c3e2 -> gpt-image-1-mini
ok: openai-t5-83f9c3e2 -> gpt-image-1.5
ok: openai-t5-83f9c3e2 -> chatgpt-image-latest
ok: openai-t5-83f9c3e2 -> dall-e-3
ok: openai-t5-83f9c3e2 -> dall-e-2
ok: openai-t5-83f9c3e2 -> sora-2
ok: openai-t5-83f9c3e2 -> sora-2-pro
ok: openai-t5-8d54e26b -> gpt-image-1
ok: openai-t5-8d54e26b -> gpt-image-1-mini
ok: openai-t5-8d54e26b -> gpt-image-1.5
ok: openai-t5-8d54e26b -> chatgpt-image-latest
ok: openai-t5-8d54e26b -> dall-e-3
ok: openai-t5-8d54e26b -> dall-e-2
ok: openai-t5-8d54e26b -> sora-2
ok: openai-t5-8d54e26b -> sora-2-pro
ok: openai-t5-9446e6ab -> gpt-image-1
ok: openai-t5-9446e6ab -> gpt-image-1-mini
ok: openai-t5-9446e6ab -> gpt-image-1.5
ok: openai-t5-9446e6ab -> chatgpt-image-latest
ok: openai-t5-9446e6ab -> dall-e-3
ok: openai-t5-9446e6ab -> dall-e-2
ok: openai-t5-9446e6ab -> sora-2
ok: openai-t5-9446e6ab -> sora-2-pro
ok: openai-t5-c068e899 -> gpt-image-1
ok: openai-t5-c068e899 -> gpt-image-1-mini
ok: openai-t5-c068e899 -> gpt-image-1.5
ok: openai-t5-c068e899 -> chatgpt-image-latest
ok: openai-t5-c068e899 -> dall-e-3
ok: openai-t5-c068e899 -> dall-e-2
ok: openai-t5-c068e899 -> sora-2
ok: openai-t5-c068e899 -> sora-2-pro
ok: openai-t5-c919e619 -> gpt-image-1
ok: openai-t5-c919e619 -> gpt-image-1-mini
ok: openai-t5-c919e619 -> gpt-image-1.5
ok: openai-t5-c919e619 -> chatgpt-image-latest
ok: openai-t5-c919e619 -> dall-e-3
ok: openai-t5-c919e619 -> dall-e-2
ok: openai-t5-c919e619 -> sora-2
ok: openai-t5-c919e619 -> sora-2-pro
ok: openai-t5-c9b0978c -> gpt-image-1
ok: openai-t5-c9b0978c -> gpt-image-1-mini
ok: openai-t5-c9b0978c -> gpt-image-1.5
ok: openai-t5-c9b0978c -> chatgpt-image-latest
